TOTAL VOTER TURNOUT: 12,240,190
ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2026-08-04	10	079	0	41	KENT	79TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	596156	Rigas	Angela			9093			
2026-08-04	10	079	0	41	KENT	79TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647836	Abbott	Zach			7182			
2026-08-04	10	080	0	41	KENT	80TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647067	Lee	Doug			7254			
2026-08-04	10	080	0	41	KENT	80TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647799	Fauson	Kristen			4723			
2026-08-04	10	080	0	41	KENT	80TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647828	Cheng-Schulting	Lily			6823			
2026-08-04	10	080	0	41	KENT	80TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647829	Pachla	Kris			5344			
2026-08-04	10	081	0	41	KENT	81ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	483566	Wooden	Stephen			16540			
2026-08-04	10	081	0	41	KENT	81ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647088	DeBoer	Holly			8081			
2026-08-04	10	082	0	41	KENT	82ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647056	Malinoski	Ryan			2737			
2026-08-04	10	082	0	41	KENT	82ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647139	Grant	Kristian	C.		12065			
2026-08-04	10	082	0	41	KENT	82ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647255	Womack	Robert			4230			
2026-08-04	10	083	0	41	KENT	83RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	483579	Fitzgerald	John			8646			
2026-08-04	10	083	0	41	KENT	83RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	645461	Ramirez	Cindy			4671			
2026-08-04	10	084	0	41	KENT	84TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	490546	Rackham	Justin	L.		3007			
2026-08-04	10	084	0	41	KENT	84TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	587314	Robbins	Drew	Jake		6962			
2026-08-04	10	084	0	41	KENT	84TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647785	Silvis	Khristian			11252			
2026-08-04	10	085	0	70	OTTAWA	85TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	485002	Abraham	Richard			7337			
2026-08-04	10	085	0	70	OTTAWA	85TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	485094	Slagh	Bradley			12891			
2026-08-04	10	085	0	70	OTTAWA	85TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647379	O'Brien	John	C.		2513			
2026-08-04	10	086	0	3	ALLEGAN	86TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	483077	McClusky	Joseph			1834			
2026-08-04	10	086	0	3	ALLEGAN	86TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647838	DeBoer	Nancy			2075			
2026-08-04	10	086	0	70	OTTAWA	86TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	483077	McClusky	Joseph			9338			
2026-08-04	10	086	0	70	OTTAWA	86TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647838	DeBoer	Nancy			8288			
2026-08-04	10	087	0	61	MUSKEGON	87TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	483055	Snyder	Will			10453			
2026-08-04	10	087	0	61	MUSKEGON	87TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647118	Chipman	Cody	A.		4447			
2026-08-04	10	088	0	61	MUSKEGON	88TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	601292	VanWoerkom	Greg			2345			
2026-08-04	10	088	0	61	MUSKEGON	88TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	618002	Reid	Kiel			3511			
2026-08-04	10	088	0	61	MUSKEGON	88TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647256	Frasier	Ethan			249			
2026-08-04	10	088	0	70	OTTAWA	88TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	601292	VanWoerkom	Greg			9137			
2026-08-04	10	088	0	70	OTTAWA	88TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	618002	Reid	Kiel			9637			
2026-08-04	10	088	0	70	OTTAWA	88TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647256	Frasier	Ethan			1018			
2026-08-04	10	089	0	41	KENT	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	492379	Kapenga	Patrick			140			
2026-08-04	10	089	0	41	KENT	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	605874	Moss	Joe			126			
2026-08-04	10	089	0	41	KENT	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647291	Zickus	Meegan			152			
2026-08-04	10	089	0	61	MUSKEGON	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	492379	Kapenga	Patrick			2156			
2026-08-04	10	089	0	61	MUSKEGON	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	605874	Moss	Joe			2162			
2026-08-04	10	089	0	61	MUSKEGON	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647291	Zickus	Meegan			3393			
2026-08-04	10	089	0	70	OTTAWA	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	492379	Kapenga	Patrick			3645			
2026-08-04	10	089	0	70	OTTAWA	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	605874	Moss	Joe			4928			
2026-08-04	10	089	0	70	OTTAWA	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647291	Zickus	Meegan			3690			
2026-08-04	10	090	0	41	KENT	90TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483078	Watts	Susannah			4219			
2026-08-04	10	090	0	41	KENT	90TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483079	Youngquist	Jordan			739			
2026-08-04	10	090	0	41	KENT	90TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483138	Willis	Andrew	Jackson		1831			
2026-08-04	10	090	0	41	KENT	90TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	542138	Crowther	Rachel			12027			
2026-08-04	10	090	0	41	KENT	90TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647257	Afendoulis	Lynn			6648			
2026-08-04	10	091	0	34	IONIA	91ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	604157	Outman	Pat			1038			
2026-08-04	10	091	0	34	IONIA	91ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647830	Lafata	Frank			784			
2026-08-04	10	091	0	41	KENT	91ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	604157	Outman	Pat			3253			
2026-08-04	10	091	0	41	KENT	91ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647830	Lafata	Frank			2426			
2026-08-04	10	091	0	59	MONTCALM	91ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	604157	Outman	Pat			6670			
2026-08-04	10	091	0	59	MONTCALM	91ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647830	Lafata	Frank			4081			
2026-08-04	10	092	0	29	GRATIOT	92ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483012	Neyer	Jerry			2131			
2026-08-04	10	092	0	29	GRATIOT	92ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647146	Del Castillo	Luke			2062			
2026-08-04	10	092	0	37	ISABELLA	92ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483012	Neyer	Jerry			5054			
2026-08-04	10	092	0	37	ISABELLA	92ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647146	Del Castillo	Luke			6020			
2026-08-04	10	093	0	19	CLINTON	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483046	Kelly	Tim			1456			
2026-08-04	10	093	0	19	CLINTON	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	645464	Salak	Serenity	Hope		719			
2026-08-04	10	093	0	29	GRATIOT	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483046	Kelly	Tim			1641			
2026-08-04	10	093	0	29	GRATIOT	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	645464	Salak	Serenity	Hope		1013			
2026-08-04	10	093	0	34	IONIA	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483046	Kelly	Tim			551			
2026-08-04	10	093	0	34	IONIA	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	645464	Salak	Serenity	Hope		346			
2026-08-04	10	093	0	59	MONTCALM	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483046	Kelly	Tim			704			
2026-08-04	10	093	0	59	MONTCALM	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	645464	Salak	Serenity	Hope		394			
2026-08-04	10	093	0	73	SAGINAW	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483046	Kelly	Tim			6335			
2026-08-04	10	093	0	73	SAGINAW	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	645464	Salak	Serenity	Hope		5959			
2026-08-04	10	094	0	73	SAGINAW	94TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	490666	O'Neal	Amos			11929			
2026-08-04	10	094	0	73	SAGINAW	94TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647141	Sugg	Don			3571			
2026-08-04	10	095	0	9	BAY	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	601769	VanBlaricum	Gary			2			
2026-08-04	10	095	0	9	BAY	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	615908	Schuette	Bill	G.		10			
2026-08-04	10	095	0	9	BAY	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	645465	Horseman	AnnMarie			7			
2026-08-04	10	095	0	26	GLADWIN	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	601769	VanBlaricum	Gary			211			
2026-08-04	10	095	0	26	GLADWIN	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	615908	Schuette	Bill	G.		1039			
2026-08-04	10	095	0	26	GLADWIN	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	645465	Horseman	AnnMarie			500			
2026-08-04	10	095	0	56	MIDLAND	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	601769	VanBlaricum	Gary			2036			
2026-08-04	10	095	0	56	MIDLAND	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	615908	Schuette	Bill	G.		9045			
2026-08-04	10	095	0	56	MIDLAND	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	645465	Horseman	AnnMarie			8270			
2026-08-04	10	096	0	9	BAY	96TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647069	Girard	Christopher	R.		12297			
2026-08-04	10	096	0	9	BAY	96TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647082	Beson	Timothy			8577			
2026-08-04	10	097	0	9	BAY	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483048	Bearss	Briar			404			
2026-08-04	10	097	0	9	BAY	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483584	Piotrowski	Mark			426			
2026-08-04	10	097	0	9	BAY	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	497268	Bader	Jack			440			
2026-08-04	10	097	0	9	BAY	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647442	Sherman	Kandie			385			
2026-08-04	10	097	0	25	GENESEE	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483048	Bearss	Briar			676			
2026-08-04	10	097	0	25	GENESEE	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483584	Piotrowski	Mark			370			
2026-08-04	10	097	0	25	GENESEE	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	497268	Bader	Jack			584			
2026-08-04	10	097	0	25	GENESEE	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647442	Sherman	Kandie			590			
2026-08-04	10	097	0	73	SAGINAW	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483048	Bearss	Briar			3836			
2026-08-04	10	097	0	73	SAGINAW	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483584	Piotrowski	Mark			2114			
2026-08-04	10	097	0	73	SAGINAW	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	497268	Bader	Jack			2202			
2026-08-04	10	097	0	73	SAGINAW	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647442	Sherman	Kandie			1783			
2026-08-04	10	097	0	79	TUSCOLA	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483048	Bearss	Briar			3973			
2026-08-04	10	097	0	79	TUSCOLA	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483584	Piotrowski	Mark			1189			
2026-08-04	10	097	0	79	TUSCOLA	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	497268	Bader	Jack			1805			
2026-08-04	10	097	0	79	TUSCOLA	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647442	Sherman	Kandie			1135			
2026-08-04	10	098	0	32	HURON	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483010	Alexander	Gregory	L.		4385			
2026-08-04	10	098	0	32	HURON	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647217	Brusseau	Keith			2584			
2026-08-04	10	098	0	44	LAPEER	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483010	Alexander	Gregory	L.		820			
2026-08-04	10	098	0	44	LAPEER	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647217	Brusseau	Keith			360			
2026-08-04	10	098	0	76	SANILAC	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483010	Alexander	Gregory	L.		5560			
2026-08-04	10	098	0	76	SANILAC	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647217	Brusseau	Keith			2396			
2026-08-04	10	098	0	79	TUSCOLA	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483010	Alexander	Gregory	L.		2543			
2026-08-04	10	098	0	79	TUSCOLA	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647217	Brusseau	Keith			1205			
2026-08-04	10	099	0	6	ARENAC	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483072	Hoadley	Mike			2245			
2026-08-04	10	099	0	6	ARENAC	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	574688	Forgione	David			1276			
2026-08-04	10	099	0	9	BAY	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483072	Hoadley	Mike			582			
2026-08-04	10	099	0	9	BAY	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	574688	Forgione	David			532			
2026-08-04	10	099	0	18	CLARE	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483072	Hoadley	Mike			644			
2026-08-04	10	099	0	18	CLARE	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	574688	Forgione	David			288			
2026-08-04	10	099	0	26	GLADWIN	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483072	Hoadley	Mike			2515			
2026-08-04	10	099	0	26	GLADWIN	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	574688	Forgione	David			1510			
2026-08-04	10	099	0	35	IOSCO	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483072	Hoadley	Mike			3596			
2026-08-04	10	099	0	35	IOSCO	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	574688	Forgione	David			2793			
2026-08-04	10	099	0	65	OGEMAW	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483072	Hoadley	Mike			3216			
2026-08-04	10	099	0	65	OGEMAW	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	574688	Forgione	David			1829			
2026-08-04	10	100	0	18	CLARE	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647816	Ruell	Tracy			2217			
2026-08-04	10	100	0	18	CLARE	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647831	Kunse	Tom			3165			
2026-08-04	10	100	0	43	LAKE	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647816	Ruell	Tracy			192			
2026-08-04	10	100	0	43	LAKE	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647831	Kunse	Tom			425			
2026-08-04	10	100	0	54	MECOSTA	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647816	Ruell	Tracy			3548			
2026-08-04	10	100	0	54	MECOSTA	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647831	Kunse	Tom			4713			
2026-08-04	10	100	0	67	OSCEOLA	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	647816	Ruell	Tracy			1525			
2026-08-04	10	100	0	67	OSCEOLA	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647831	Kunse	Tom			3322			
2026-08-04	10	101	0	43	LAKE	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	482993	Vance	Rich			364			
2026-08-04	10	101	0	43	LAKE	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483580	Anderson	Gary			168			
2026-08-04	10	101	0	43	LAKE	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	492380	Deur	Jaxon			226			
2026-08-04	10	101	0	43	LAKE	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	499423	Crain	Christopher	R.		798			
2026-08-04	10	101	0	43	LAKE	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	585719	Townsend	Ben			104			
2026-08-04	10	101	0	43	LAKE	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647819	Eising	Luke			313			
2026-08-04	10	101	0	53	MASON	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	482993	Vance	Rich			83			
2026-08-04	10	101	0	53	MASON	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483580	Anderson	Gary			112			
2026-08-04	10	101	0	53	MASON	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	492380	Deur	Jaxon			93			
2026-08-04	10	101	0	53	MASON	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	499423	Crain	Christopher	R.		304			
2026-08-04	10	101	0	53	MASON	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	585719	Townsend	Ben			42			
2026-08-04	10	101	0	53	MASON	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	647819	Eising	Luke			89			
2026-08-04	10	101	0	62	NEWAYGO	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	482993	Vance	Rich			2313			
2026-08-04	10	101	0	62	NEWAYGO	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	483580	Anderson	Gary			1157			
2026-08-04	10	101	0	62	NEWAYGO	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	492380	Deur	Jaxon			2787			
2026-08-04	10	101	0	62	NEWAYGO	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	499423	Crain	Christopher	R.		3823			
2026-08-04	10	101	0	62	NEWAYGO	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	585719	Townsend	Ben			371			
