race_id,scope_kind,election_date,election_year,primary_party,endorsed_candidate,endorsed_candidates,unopposed_candidates,opponent_candidates,all_candidates,candidate_count,role_set,party_set,evidence_statuses,office,office_status,office_source,office_confidence,jurisdiction,jurisdiction_status,jurisdiction_source,jurisdiction_confidence,state,state_code,state_status,state_source,state_confidence,official_election_source,official_election_source_status,official_election_source_source,official_election_source_confidence,supporting_source,supporting_source_status,supporting_source_type,supporting_source_source,supporting_source_confidence,certified_opponents,certified_opponents_status,endorsing_bodies,metadata_source,source_reference,canonical_candidate_aliases,source_race_ids,merged_race_id_count,unresolved_fields
race-a33fad75fa545bc079d3,other_corpus_race,2026-08-11,2026,Democratic,,,,Missy Hughes,Missy Hughes,1,opponent,Democratic,source_unavailable,,unresolved,,,,unresolved,,,,,unresolved,,,,unresolved,,,,unresolved,,,,Missy Hughes,corpus_candidate_set,,corpus_only,,m hughes | mis hughes | missy hughes,race-a33fad75fa545bc079d3,1,office | jurisdiction | state | official_election_source
race-a392fccdcf3d58c3c5a9,tracked_dsa_endorsed_democratic_primary,2025-08-05,2025,Democratic,Miranda Schubert,Miranda Schubert,,"James Sinex | Leighton H. Rockafellow, Jr.","James Sinex | Leighton H. Rockafellow, Jr. | Miranda Schubert",3,endorsed | opponent,Democratic,source_unavailable | verified,City Council,resolution_verified,race_registry_resolutions_2025_2026.csv:55,verified,Ward 6 (Tucson),resolution_verified,race_registry_resolutions_2025_2026.csv:55,verified,Arizona,AZ,resolution_verified,race_registry_resolutions_2025_2026.csv:55,verified,,unresolved,,,https://mirandaforward6.com/,resolution_supporting,candidate_controlled,race_registry_resolutions_2025_2026.csv:55,high,"James Sinex | Leighton H. Rockafellow, Jr.",corpus_candidate_set,,resolution_verified,race_registry_resolutions_2025_2026.csv:55,j sinex | jam sinex | james sinex | l h | l rockafellow | lei h | lei rockafellow | leighton h | leighton h rockafellow | leighton rockafellow | m schubert | mir schubert | miranda schubert,race-a392fccdcf3d58c3c5a9,1,official_election_source
race-a47f2c44662b82173189,tracked_dsa_endorsed_democratic_primary,2017-05-16,2017,Democratic,Anita Prizio,Anita Prizio,,,Anita Prizio,1,endorsed,Democratic,verified,Allegheny County Council,processed_verified,race-a47f2c44662b82173189,verified,Allegheny County Council,processed_verified,race-a47f2c44662b82173189,verified,Pennsylvania,PA,processed_verified,race-a47f2c44662b82173189,verified,,unresolved,,,https://data.wprdc.org/datastore/dump/abfa5c73-4152-4d37-b8d4-c7df517c3b49,processed_supporting,candidate_controlled,race-a47f2c44662b82173189,high,,unresolved,Pittsburgh,processed_verified,race-a47f2c44662b82173189,a prizio | ani prizio | anita prizio,race-a47f2c44662b82173189,1,official_election_source | certified_opponents
race-a493243e3fd4b72b829f,tracked_dsa_endorsed_democratic_primary,2026-06-16,2026,Democratic,Janeese Lewis George,Janeese Lewis George,,"Ernest E. Johnson | Gary Goodweather | Hope Solomon | Kenyan R. McDuffie | Rini Sampath | Vincent Orange (""VO"")","Ernest E. Johnson | Gary Goodweather | Hope Solomon | Janeese Lewis George | Kenyan R. McDuffie | Rini Sampath | Vincent Orange (""VO"")",7,endorsed | opponent,Democratic,source_unavailable | verified,Mayor,resolution_verified,race_registry_resolutions_2025_2026.csv:56,verified,District of Columbia,resolution_verified,race_registry_resolutions_2025_2026.csv:56,verified,District of Columbia,DC,resolution_verified,race_registry_resolutions_2025_2026.csv:56,verified,,unresolved,,,https://janeesefordc.com/,resolution_supporting,candidate_controlled,race_registry_resolutions_2025_2026.csv:56,high,"Ernest E. Johnson | Gary Goodweather | Hope Solomon | Kenyan R. McDuffie | Rini Sampath | Vincent Orange (""VO"")",corpus_candidate_set,,resolution_verified,race_registry_resolutions_2025_2026.csv:56,e e | e johnson | ern e | ern johnson | ernest e | ernest e johnson | ernest johnson | g goodweather | gar goodweather | gary goodweather | h solomon | hop solomon | hope solomon | j george | j lewis | jan george | jan lewis | janeese george | janeese lewis | janeese lewis george | k mcduffie | k r | ken mcduffie | ken r | kenyan mcduffie | kenyan r | kenyan r mcduffie | r sampath | rin sampath | rini sampath | v orange | vin orange | vincent orange,race-a493243e3fd4b72b829f,1,official_election_source
race-a4c7ce86cc6f9f088e33,tracked_dsa_endorsed_democratic_primary,2019-06-25,2019,Democratic,Tiffany Cabán,Tiffany Cabán,,Betty Lugo | Gregory L. Lasak | Jose L. Nieves | Melinda Katz | Mina Malik | Rory I. Lancman,Betty Lugo | Gregory L. Lasak | Jose L. Nieves | Melinda Katz | Mina Malik | Rory I. Lancman | Tiffany Cabán,7,endorsed | opponent,Democratic,verified,District Attorney,metadata_inferred,title_url_text:ede9039c647defa9acd2bcc6,high,District 22,metadata_inferred,title_url_text:114b7ebc2ec49a5f9d533ea8,high,New York,NY,metadata_inferred,official_host:8851b5fe5ed465afcf352028 | title_url_text:8851b5fe5ed465afcf352028,high,https://www.nyccfb.info/nyc-votes/vgwelcome/primary-election-2019/meet-the-candidates/other-candidates/queens-district-attorney/mina-quinto-malik,metadata_inferred,official_url:8851b5fe5ed465afcf352028,high,,unresolved,,,,Betty Lugo | Gregory L. Lasak | Jose L. Nieves | Melinda Katz | Mina Malik | Rory I. Lancman,corpus_candidate_set,,metadata_inferred,official_host:8851b5fe5ed465afcf352028 | official_url:8851b5fe5ed465afcf352028 | title_url_text:114b7ebc2ec49a5f9d533ea8 | title_url_text:8851b5fe5ed465afcf352028 | title_url_text:ede9039c647defa9acd2bcc6,b lugo | bet lugo | betty lugo | g l | g lasak | gre l | gre lasak | gregory l | gregory l lasak | gregory lasak | j l | j nieves | jos l | jos nieves | jose l | jose l nieves | jose nieves | m katz | m malik | mel katz | melinda katz | min malik | mina malik | r i | r lancman | ror i | ror lancman | rory i | rory i lancman | rory lancman | t caban | tif caban | tiffany caban,race-a4c7ce86cc6f9f088e33,1,
race-a4cb4c786c15bc1f06d5,tracked_dsa_endorsed_democratic_primary,2026-06-23,2026,Democratic,Imara Crooms,Imara Crooms,,Eleanor A. Washington | Jerome Lattisaw | Kim Carter | Leslye Dwight | Lolita E. Walker | Sequan Swint | Sherman Hardy | Tamara Davis Brown,Eleanor A. Washington | Imara Crooms | Jerome Lattisaw | Kim Carter | Leslye Dwight | Lolita E. Walker | Sequan Swint | Sherman Hardy | Tamara Davis Brown,9,endorsed | opponent,Democratic,source_unavailable | verified,County Council,resolution_verified,race_registry_resolutions_2025_2026.csv:57,verified,District 9 (Prince George's County),resolution_verified,race_registry_resolutions_2025_2026.csv:57,verified,Maryland,MD,resolution_verified,race_registry_resolutions_2025_2026.csv:57,verified,,unresolved,,,https://imaracrooms.com/,resolution_supporting,candidate_controlled,race_registry_resolutions_2025_2026.csv:57,high,Eleanor A. Washington | Jerome Lattisaw | Kim Carter | Leslye Dwight | Lolita E. Walker | Sequan Swint | Sherman Hardy | Tamara Davis Brown,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2025_2026.csv:57,e a | e washington | ele a | ele washington | eleanor a | eleanor a washington | eleanor washington | i crooms | ima crooms | imara crooms | j lattisaw | jer lattisaw | jerome lattisaw | k carter | kim carter | l dwight | l e | l walker | les dwight | leslye dwight | lol e | lol walker | lolita e | lolita e walker | lolita walker | s hardy | s swint | seq swint | sequan swint | she hardy | sherman hardy | t brown | t davis | tam brown | tam davis | tamara brown | tamara davis | tamara davis brown,race-a4cb4c786c15bc1f06d5,1,official_election_source
race-a4f6ebb856fb4c3cc6a2,tracked_dsa_endorsed_democratic_primary,2020-03-17,2020,Democratic,Anthony Clark,Anthony Clark,,Danny K. Davis | Kina Collins | Kristine Schanbacher,Anthony Clark | Danny K. Davis | Kina Collins | Kristine Schanbacher,4,endorsed | opponent,Democratic,source_unavailable | verified,US House,resolution_verified,race_registry_resolutions_2020.csv:47,verified,District 7,resolution_verified,race_registry_resolutions_2020.csv:47,verified,Illinois,IL,resolution_verified,race_registry_resolutions_2020.csv:47,verified,https://www.elections.il.gov/ElectionOperations/ElectionResults.aspx,resolution_verified,race_registry_resolutions_2020.csv:47,verified,,unresolved,,,,Danny K. Davis | Kina Collins | Kristine Schanbacher,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2020.csv:47,a clark | ant clark | anthony clark | d davis | d k | dan davis | dan k | danny davis | danny k | danny k davis | k collins | k schanbacher | kin collins | kina collins | kri schanbacher | kristine schanbacher,race-a4f6ebb856fb4c3cc6a2,1,
race-a5186a12bf492f76df58,tracked_dsa_endorsed_democratic_primary,2024-06-04,2024,Democratic,Anjali Taneja,Anjali Taneja,,Gloria Doherty | Juan Larranaga | Marianna Anaya,Anjali Taneja | Gloria Doherty | Juan Larranaga | Marianna Anaya,4,endorsed | opponent,Democratic,source_unavailable,State House,resolution_verified,race_registry_resolutions_2023_2024.csv:57,verified,District 18,resolution_verified,race_registry_resolutions_2023_2024.csv:57,verified,New Mexico,NM,resolution_verified,race_registry_resolutions_2023_2024.csv:57,verified,https://electionresults.sos.nm.gov/,resolution_verified,race_registry_resolutions_2023_2024.csv:57,verified,,unresolved,,,,Gloria Doherty | Juan Larranaga | Marianna Anaya,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2023_2024.csv:57,a taneja | anj taneja | anjali taneja | g doherty | glo doherty | gloria doherty | j larranaga | jua larranaga | juan larranaga | m anaya | mar anaya | marianna anaya,race-a5186a12bf492f76df58,1,
race-a5403a594bae555bf7e7,other_corpus_race,2022-02-15,2022,Nonpartisan,Eric Rorholm,Eric Rorholm,,Jennifer Current | Sheldon A. Wasserman,Eric Rorholm | Jennifer Current | Sheldon A. Wasserman,3,endorsed | opponent,Nonpartisan,source_unavailable,,unresolved,,,,unresolved,,,,,unresolved,,,,source_unavailable,race_registry_resolutions_2021_2022.csv:82,,,unresolved,,,,Jennifer Current | Sheldon A. Wasserman,corpus_candidate_set,,resolution_source_unavailable,race_registry_resolutions_2021_2022.csv:82,e rorholm | eri rorholm | eric rorholm | j current | jen current | jennifer current | s a | s wasserman | she a | she wasserman | sheldon a | sheldon a wasserman | sheldon wasserman,race-a5403a594bae555bf7e7,1,office | jurisdiction | state
race-a549270d5ac94a42b26f,other_corpus_race,2018-06-12,2018,Nonpartisan,Kali Fox Miller,Kali Fox Miller,,Danielle Ford | David Gardner | Eileen Eady | Jacquelyn Trumbull | Johnny Wilson | Mary E. Ballinger | Mike Thomas | Tammi N. Musemici,Danielle Ford | David Gardner | Eileen Eady | Jacquelyn Trumbull | Johnny Wilson | Kali Fox Miller | Mary E. Ballinger | Mike Thomas | Tammi N. Musemici,9,endorsed | opponent,Nonpartisan,source_unavailable,,unresolved,,,,unresolved,,,,,unresolved,,,,unresolved,,,,unresolved,,,,Danielle Ford | David Gardner | Eileen Eady | Jacquelyn Trumbull | Johnny Wilson | Mary E. Ballinger | Mike Thomas | Tammi N. Musemici,corpus_candidate_set,,corpus_only,,d ford | d gardner | dan ford | danielle ford | dav gardner | david gardner | e eady | eil eady | eileen eady | j trumbull | j wilson | jac trumbull | jacquelyn trumbull | joh wilson | johnny wilson | k fox | k miller | kal fox | kal miller | kali fox | kali fox miller | kali miller | m ballinger | m e | m thomas | mar ballinger | mar e | mary ballinger | mary e | mary e ballinger | mik thomas | mike thomas | t musemici | t n | tam musemici | tam n | tammi musemici | tammi n | tammi n musemici,race-a549270d5ac94a42b26f,1,office | jurisdiction | state | official_election_source
race-a5c9cc4ff2b525bcb410,tracked_dsa_endorsed_democratic_primary,2018-08-11,2018,Democratic,Kaniela Saito Ing,Kaniela Saito Ing,,Beth Keiko Fukumoto | Donna Mercado Kim | Doug S. Chin | Ed Case | Ernest Yorihiko Martin | Sam Puletasi,Beth Keiko Fukumoto | Donna Mercado Kim | Doug S. Chin | Ed Case | Ernest Yorihiko Martin | Kaniela Saito Ing | Sam Puletasi,7,endorsed | opponent,Democratic,source_unavailable | verified,US House,resolution_verified,race_registry_resolutions_2017_2019.csv:28,verified,District 1,resolution_verified,race_registry_resolutions_2017_2019.csv:28,verified,Hawaii,HI,resolution_verified,race_registry_resolutions_2017_2019.csv:28,verified,https://files.hawaii.gov/elections/files/results/2018/primary/histatewide.pdf,resolution_verified,race_registry_resolutions_2017_2019.csv:28,verified,,unresolved,,,,Beth Keiko Fukumoto | Donna Mercado Kim | Doug S. Chin | Ed Case | Ernest Yorihiko Martin | Sam Puletasi,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2017_2019.csv:28,b fukumoto | b keiko | bet fukumoto | bet keiko | beth fukumoto | beth keiko | beth keiko fukumoto | d chin | d kim | d mercado | d s | don kim | don mercado | donna kim | donna mercado | donna mercado kim | dou chin | dou s | doug chin | doug s | doug s chin | e case | e martin | e yorihiko | ed case | ern martin | ern yorihiko | ernest martin | ernest yorihiko | ernest yorihiko martin | k ing | k saito | kan ing | kan saito | kaniela ing | kaniela saito | kaniela saito ing | s puletasi | sam puletasi,race-a5c9cc4ff2b525bcb410,1,
race-a60764955d622e35ba31,tracked_dsa_endorsed_democratic_primary,2018-06-05,2018,Democratic,Amelia Marquez,Amelia Marquez,,Dusty Deering,Amelia Marquez | Dusty Deering,2,endorsed | opponent,Democratic,source_unavailable,State House,resolution_verified,race_registry_resolutions_2017_2019.csv:29,verified,District 52,resolution_verified,race_registry_resolutions_2017_2019.csv:29,verified,Montana,MT,resolution_verified,race_registry_resolutions_2017_2019.csv:29,verified,https://electionresults.mt.gov/ResultsList.aspx?eid=16,resolution_verified,race_registry_resolutions_2017_2019.csv:29,verified,,unresolved,,,,Dusty Deering,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2017_2019.csv:29,a marquez | ame marquez | amelia marquez | d deering | dus deering | dusty deering,race-a60764955d622e35ba31,1,
race-a62aacdf6088aedd0b39,other_corpus_race,2026-02-17,2026,Nonpartisan,Pete Borchardt,Pete Borchardt,,John S. Vander Leest | Jon Schultz,John S. Vander Leest | Jon Schultz | Pete Borchardt,3,endorsed | opponent,Nonpartisan,source_unavailable,,unresolved,,,,unresolved,,,,,unresolved,,,,unresolved,,,,unresolved,,,,John S. Vander Leest | Jon Schultz,corpus_candidate_set,,corpus_only,,j leest | j schultz | j vander | joh leest | joh vander | john leest | john s vander leest | john vander | jon schultz | p borchardt | pet borchardt | pete borchardt,race-a62aacdf6088aedd0b39,1,office | jurisdiction | state | official_election_source
race-a65480d7c6c9c2b8e845,tracked_dsa_endorsed_democratic_primary,2021-05-18,2021,Democratic,Tara Zrinski,Tara Zrinski,,Lori Vargo Heffner | Patti Bruno | Ronald R. Heckman | William McGee,Lori Vargo Heffner | Patti Bruno | Ronald R. Heckman | Tara Zrinski | William McGee,5,endorsed | opponent,Democratic,source_unavailable | verified,County Commissioner,resolution_verified,race_registry_resolutions_2021_2022.csv:83,verified,Lehigh County,resolution_verified,race_registry_resolutions_2021_2022.csv:83,verified,Pennsylvania,PA,resolution_verified,race_registry_resolutions_2021_2022.csv:83,verified,https://www.lehighcounty.org/Departments/Voter-Registration/Election-Results,resolution_verified,race_registry_resolutions_2021_2022.csv:83,verified,,unresolved,,,,Lori Vargo Heffner | Patti Bruno | Ronald R. Heckman | William McGee,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2021_2022.csv:83,l heffner | l vargo | lor heffner | lor vargo | lori heffner | lori vargo | lori vargo heffner | p bruno | pat bruno | patti bruno | r heckman | r r | ron heckman | ron r | ronald heckman | ronald r | ronald r heckman | t zrinski | tar zrinski | tara zrinski | w mcgee | wil mcgee | william mcgee,race-a65480d7c6c9c2b8e845,1,
race-a6abe667124f4bdfeafd,other_corpus_race,2020-03-03,2020,Nonpartisan,Nithya Raman,Nithya Raman,,David Ryu | Sarah Kate Levy,David Ryu | Nithya Raman | Sarah Kate Levy,3,endorsed | opponent,Nonpartisan,source_unavailable | verified,,unresolved,,,,unresolved,,,,,unresolved,,,,unresolved,,,,unresolved,,,,David Ryu | Sarah Kate Levy,corpus_candidate_set,,corpus_only,,d ryu | dav ryu | david ryu | n raman | nit raman | nithya raman | s kate | s levy | sar kate | sar levy | sarah kate | sarah kate levy | sarah levy,race-a6abe667124f4bdfeafd,1,office | jurisdiction | state | official_election_source
race-a79342159e3444bf6767,tracked_dsa_endorsed_democratic_primary,2020-03-03,2020,Democratic,Heidi Sloan,Heidi Sloan,,Julie Oliver,Heidi Sloan | Julie Oliver,2,endorsed | opponent,Democratic,source_unavailable,US House,resolution_verified,race_registry_resolutions_2020.csv:48,verified,District 25,resolution_verified,race_registry_resolutions_2020.csv:48,verified,Texas,TX,resolution_verified,race_registry_resolutions_2020.csv:48,verified,https://elections.sos.state.tx.us/elchist331_state.htm,resolution_verified,race_registry_resolutions_2020.csv:48,verified,,unresolved,,,,Julie Oliver,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2020.csv:48,h sloan | hei sloan | heidi sloan | j oliver | jul oliver | julie oliver,race-a79342159e3444bf6767,1,
race-a865a800cc51fb1bd037,tracked_dsa_endorsed_democratic_primary,2024-06-25,2024,Democratic,Jonathan Soto,Jonathan Soto,,Michael R. Benedetto,Jonathan Soto | Michael R. Benedetto,2,endorsed | opponent,Democratic,source_unavailable,State Assembly,resolution_verified,race_registry_resolutions_2023_2024.csv:58,verified,District 82,resolution_verified,race_registry_resolutions_2023_2024.csv:58,verified,New York,NY,resolution_verified,race_registry_resolutions_2023_2024.csv:58,verified,https://results.elections.ny.gov/,resolution_verified,race_registry_resolutions_2023_2024.csv:58,verified,,unresolved,,,,Michael R. Benedetto,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2023_2024.csv:58,j soto | jon soto | jonathan soto | m benedetto | m r | mic benedetto | mic r | michael benedetto | michael r | michael r benedetto,race-a865a800cc51fb1bd037,1,
race-a8714bfc41c3a8b6f98f,tracked_dsa_endorsed_democratic_primary,2026-06-23,2026,Democratic,Samantha Kattan,Samantha Kattan,,Melissa Orlando | Pia Rahman,Melissa Orlando | Pia Rahman | Samantha Kattan,3,endorsed | opponent,Democratic,source_unavailable | verified,State Assembly,resolution_verified,race_registry_resolutions_2025_2026.csv:58,verified,District 37,resolution_verified,race_registry_resolutions_2025_2026.csv:58,verified,New York,NY,resolution_verified,race_registry_resolutions_2025_2026.csv:58,verified,,unresolved,,,https://samanthaforqueens.com/,resolution_supporting,candidate_controlled,race_registry_resolutions_2025_2026.csv:58,high,Melissa Orlando | Pia Rahman,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2025_2026.csv:58,m orlando | mel orlando | melissa orlando | p rahman | pia rahman | s kattan | sam kattan | samantha kattan,race-a8714bfc41c3a8b6f98f,1,official_election_source
race-a945b216b91745281d99,tracked_dsa_endorsed_democratic_primary,2018-03-06,2018,Democratic,Danyahel (Danny) Norris,Danyahel (Danny) Norris,,"John F. Miller | Prince E. Bryant, II","Danyahel (Danny) Norris | John F. Miller | Prince E. Bryant, II",3,endorsed | opponent,Democratic,source_unavailable,Department of Education Trustee,resolution_verified,race_registry_resolutions_2017_2019.csv:30,verified,"Harris County Precinct 6, Position 1",resolution_verified,race_registry_resolutions_2017_2019.csv:30,verified,Texas,TX,resolution_verified,race_registry_resolutions_2017_2019.csv:30,verified,https://www.harrisvotes.com/Election-Results/ElectionArchives,resolution_verified,race_registry_resolutions_2017_2019.csv:30,verified,,unresolved,,,,"John F. Miller | Prince E. Bryant, II",corpus_candidate_set,,resolution_verified,race_registry_resolutions_2017_2019.csv:30,d norris | dan norris | danyahel norris | j f | j miller | joh f | joh miller | john f | john f miller | john miller | p bryant | p e | pri bryant | pri e | prince bryant | prince e | prince e bryant,race-a945b216b91745281d99,1,
race-a9e9e45fbefba85dea2e,tracked_dsa_endorsed_democratic_primary,2024-06-25,2024,Democratic,Emily E. Gallagher,Emily E. Gallagher,,Anathea C. Simpkins | Andrew Bodiford,Anathea C. Simpkins | Andrew Bodiford | Emily E. Gallagher,3,endorsed | opponent,Democratic,source_unavailable | verified,State Assembly,metadata_inferred,title_url_text:6b8abd6f6ca7b25b9671e551,high,District 50,metadata_inferred,title_url_text:8150f49e86f97cda3eafd961 | title_url_text:f78b3fd8cc5c3862ac982007-3dc247f26b90,high,New York,NY,metadata_inferred,official_host:6b8abd6f6ca7b25b9671e551 | title_url_text:6b8abd6f6ca7b25b9671e551,high,https://www.nycvotes.org/whats-on-the-ballot/2024-state-and-federal-primary-election/member-of-the-assembly/profile?bannerTitle=Anathea+Simpkins&candidateId=V1322&electionCycle=2024+June+Primary&geoAreaAbbr=50&officeType=7&officelevel=2&partyId=D,metadata_inferred,official_url:6b8abd6f6ca7b25b9671e551,high,,unresolved,,,,Anathea C. Simpkins | Andrew Bodiford,corpus_candidate_set,,metadata_inferred,official_host:6b8abd6f6ca7b25b9671e551 | official_url:6b8abd6f6ca7b25b9671e551 | title_url_text:6b8abd6f6ca7b25b9671e551 | title_url_text:8150f49e86f97cda3eafd961 | title_url_text:f78b3fd8cc5c3862ac982007-3dc247f26b90,a bodiford | a c | a simpkins | ana c | ana simpkins | anathea c | anathea c simpkins | anathea simpkins | and bodiford | andrew bodiford | e e | e gallagher | emi e | emi gallagher | emily e | emily e gallagher | emily gallagher,race-a9e9e45fbefba85dea2e,1,
